Elm, Pine, Oak, Alder, Hazel, Ash, Lime, Birch, Hornbeam, Larch, Beech, Willow, Maple, PFT, Elm-R, Pine-R, Oak-R, Alder-R, Hazel-R, Ash-R, Lime-R, Birch-R, Hornbeam-R, Larch-R, Beech-R, Willow-R, Maple-R, PFT-R 
0.25, 0, 0.95, 0, 87.65, 11.65, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.7, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.75, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.85, 11.7, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.85, 11.7, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.85, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.85, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,   
0.25, 0, 0.95, 0, 87.9, 11.75, 0, 0, 0, 0, 0, 0, 4.35, 0, 0, 0, 0, 0, 220, 22, 0, 0, 0, 0, 0, 0, 11, 1 
